# started 2026-08-15T18:43:38Z on ip-172-31-9-237
# time load procs threads fd_used fd_max conntrack ct_max mem_avail_mb tcp_estab tcp_tw sshd
2026-08-15T19:23:05Z 3.04 205 356 2010 9223372036854775807 428 1048576 14571 261 52 1
2026-08-15T19:23:10Z 3.20 205 356 2010 9223372036854775807 529 1048576 14571 261 51 1
2026-08-15T19:23:16Z 3.10 205 356 2010 9223372036854775807 530 1048576 14569 261 51 1
2026-08-15T19:23:21Z 3.01 180 323 1497 9223372036854775807 533 1048576 14701 1 73 1
2026-08-15T19:23:26Z 2.77 203 350 1960 9223372036854775807 613 1048576 14677 158 73 3
2026-08-15T19:23:31Z 2.79 205 352 1968 9223372036854775807 665 1048576 14662 158 73 3
2026-08-15T19:23:36Z 2.89 203 350 1924 9223372036854775807 673 1048576 14634 157 75 1
2026-08-15T19:23:41Z 2.82 203 350 1930 9223372036854775807 722 1048576 14647 157 74 1
2026-08-15T19:23:46Z 2.75 203 350 1930 9223372036854775807 722 1048576 14654 157 70 1
2026-08-15T19:23:51Z 2.93 203 350 1930 9223372036854775807 257 1048576 14652 157 68 1
2026-08-15T19:23:56Z 2.86 203 350 1930 9223372036854775807 258 1048576 14653 157 68 1
2026-08-15T19:24:01Z 3.11 203 350 1930 9223372036854775807 307 1048576 14642 157 65 1
2026-08-15T19:24:06Z 3.02 203 350 1930 9223372036854775807 307 1048576 14649 157 65 1
2026-08-15T19:24:11Z 3.10 203 350 1936 9223372036854775807 356 1048576 14650 157 67 1
2026-08-15T19:24:16Z 3.01 203 350 1934 9223372036854775807 357 1048576 14651 157 64 1
2026-08-15T19:24:21Z 3.09 182 326 1541 9223372036854775807 363 1048576 14692 2 67 3
2026-08-15T19:24:26Z 2.84 203 351 2166 9223372036854775807 518 1048576 14660 262 76 3
2026-08-15T19:24:31Z 2.93 202 350 2139 9223372036854775807 620 1048576 14667 261 74 1
2026-08-15T19:24:36Z 2.86 202 349 2139 9223372036854775807 620 1048576 14663 261 66 1
2026-08-15T19:24:41Z 2.87 202 349 2139 9223372036854775807 720 1048576 14644 261 66 1
2026-08-15T19:24:46Z 2.88 202 349 2139 9223372036854775807 721 1048576 14652 261 66 1
2026-08-15T19:24:51Z 2.89 202 349 2145 9223372036854775807 822 1048576 14639 261 66 1
2026-08-15T19:24:56Z 2.82 202 349 2145 9223372036854775807 382 1048576 14649 261 66 1
2026-08-15T19:25:02Z 2.91 202 349 2145 9223372036854775807 482 1048576 14653 261 67 1
2026-08-15T19:25:07Z 2.92 202 349 2147 9223372036854775807 482 1048576 14652 261 67 1
2026-08-15T19:25:12Z 2.85 202 349 2147 9223372036854775807 583 1048576 14634 261 70 1
2026-08-15T19:25:17Z 2.94 204 351 2193 9223372036854775807 592 1048576 14644 262 72 3
2026-08-15T19:25:22Z 2.86 180 323 1497 9223372036854775807 600 1048576 14691 1 78 1
2026-08-15T19:25:27Z 2.63 241 388 2718 9223372036854775807 821 1048576 14592 381 72 1
2026-08-15T19:25:32Z 2.58 243 390 2728 9223372036854775807 924 1048576 14582 381 66 1
2026-08-15T19:25:37Z 2.78 241 388 2728 9223372036854775807 924 1048576 14576 381 66 1
2026-08-15T19:25:42Z 2.80 241 388 2744 9223372036854775807 1025 1048576 14576 381 66 1
2026-08-15T19:25:47Z 2.81 241 388 2744 9223372036854775807 1025 1048576 14574 381 66 1
2026-08-15T19:25:52Z 2.99 241 388 2752 9223372036854775807 1112 1048576 14576 381 65 1
2026-08-15T19:25:57Z 3.15 241 388 2550 9223372036854775807 458 1048576 14575 381 67 1
2026-08-15T19:26:02Z 3.22 241 388 2752 9223372036854775807 559 1048576 14575 381 63 1
2026-08-15T19:26:07Z 3.57 241 386 2795 9223372036854775807 563 1048576 14566 183 67 3
2026-08-15T19:26:12Z 3.85 244 391 2805 9223372036854775807 675 1048576 14568 382 65 3
2026-08-15T19:26:17Z 3.86 178 321 1610 9223372036854775807 675 1048576 14689 1 186 1
2026-08-15T19:26:22Z 3.55 180 323 1649 9223372036854775807 678 1048576 14688 1 140 1
2026-08-15T19:26:27Z 3.43 243 390 3117 9223372036854775807 1199 1048576 14587 581 143 1
2026-08-15T19:26:32Z 4.19 243 390 3117 9223372036854775807 1200 1048576 14582 581 142 1
2026-08-15T19:26:37Z 4.50 243 390 3073 9223372036854775807 1372 1048576 14580 581 143 1
2026-08-15T19:26:42Z 4.38 243 390 3081 9223372036854775807 1372 1048576 14577 581 142 1
2026-08-15T19:26:48Z 4.67 243 390 3087 9223372036854775807 1553 1048576 14574 581 146 1
2026-08-15T19:26:53Z 4.45 243 390 3087 9223372036854775807 1554 1048576 14573 581 145 1
2026-08-15T19:26:58Z 4.42 243 390 3083 9223372036854775807 938 1048576 14572 581 146 1
2026-08-15T19:27:03Z 4.30 246 393 3128 9223372036854775807 946 1048576 14551 582 144 2
2026-08-15T19:27:08Z 4.36 244 391 3097 9223372036854775807 1129 1048576 14562 581 142 1
2026-08-15T19:27:13Z 4.41 244 391 3097 9223372036854775807 1130 1048576 14570 581 139 1
2026-08-15T19:27:18Z 4.06 179 322 1613 9223372036854775807 1130 1048576 14704 1 259 1
2026-08-15T19:27:23Z 3.73 245 392 2703 9223372036854775807 1353 1048576 14609 381 138 1
2026-08-15T19:27:28Z 3.83 245 392 2722 9223372036854775807 1354 1048576 14584 381 135 1
2026-08-15T19:27:33Z 3.69 180 323 1614 9223372036854775807 1354 1048576 14684 1 255 1
2026-08-15T19:27:38Z 3.39 182 325 1652 9223372036854775807 1357 1048576 14701 1 255 1
2026-08-15T19:27:43Z 3.60 245 392 2524 9223372036854775807 1554 1048576 14586 381 254 1
2026-08-15T19:27:48Z 3.71 244 391 2524 9223372036854775807 1554 1048576 14581 381 254 1
2026-08-15T19:27:53Z 3.42 184 327 1679 9223372036854775807 1560 1048576 14687 2 377 3
2026-08-15T19:27:58Z 3.46 246 393 2726 9223372036854775807 870 1048576 14579 381 384 1
2026-08-15T19:28:03Z 3.35 246 393 2726 9223372036854775807 870 1048576 14572 381 383 1
2026-08-15T19:28:08Z 3.08 183 326 1656 9223372036854775807 872 1048576 14691 1 504 1
2026-08-15T19:28:13Z 3.15 246 393 2528 9223372036854775807 1095 1048576 14590 381 501 1
2026-08-15T19:28:18Z 3.14 246 393 2523 9223372036854775807 1095 1048576 14575 381 381 1
2026-08-15T19:28:23Z 2.89 181 324 1614 9223372036854775807 1095 1048576 14698 1 503 1
2026-08-15T19:28:29Z 2.66 246 393 2722 9223372036854775807 1320 1048576 14594 381 503 1
2026-08-15T19:28:34Z 2.92 246 393 2722 9223372036854775807 1322 1048576 14577 381 383 1
2026-08-15T19:28:39Z 3.09 181 324 1616 9223372036854775807 1323 1048576 14695 1 503 1
2026-08-15T19:28:44Z 2.84 185 328 1681 9223372036854775807 1328 1048576 14699 2 501 3
2026-08-15T19:28:49Z 3.18 248 395 2572 9223372036854775807 1555 1048576 14563 382 504 3
2026-08-15T19:28:54Z 3.32 246 393 2524 9223372036854775807 1561 1048576 14571 381 383 1
2026-08-15T19:28:59Z 3.06 183 326 1654 9223372036854775807 1009 1048576 14706 1 494 1
2026-08-15T19:29:04Z 3.37 246 393 2726 9223372036854775807 1232 1048576 14590 381 496 1
2026-08-15T19:29:09Z 3.50 246 393 2726 9223372036854775807 1232 1048576 14584 381 375 1
2026-08-15T19:29:14Z 3.22 183 326 1654 9223372036854775807 1234 1048576 14693 1 497 1
2026-08-15T19:29:19Z 3.12 246 393 2526 9223372036854775807 1455 1048576 14597 381 497 1
2026-08-15T19:29:24Z 3.35 246 393 2526 9223372036854775807 1455 1048576 14583 381 375 1
2026-08-15T19:29:29Z 3.09 183 326 1656 9223372036854775807 1457 1048576 14700 1 497 1
2026-08-15T19:29:34Z 2.84 246 393 2728 9223372036854775807 1668 1048576 14607 381 497 1
2026-08-15T19:29:39Z 3.09 248 395 2774 9223372036854775807 1672 1048576 14582 382 379 3
2026-08-15T19:29:44Z 3.32 181 324 1620 9223372036854775807 1683 1048576 14690 1 506 1
2026-08-15T19:29:49Z 3.06 246 393 2528 9223372036854775807 1904 1048576 14613 381 505 1
2026-08-15T19:29:54Z 3.21 246 393 2528 9223372036854775807 1905 1048576 14594 381 503 1
2026-08-15T19:29:59Z 3.20 181 324 1620 9223372036854775807 1190 1048576 14693 1 504 1
2026-08-15T19:30:04Z 2.94 183 326 1658 9223372036854775807 1105 1048576 14699 1 502 1
2026-08-15T19:30:09Z 3.10 202 349 1910 9223372036854775807 1174 1048576 14678 81 508 1
2026-08-15T19:30:14Z 3.10 202 349 1910 9223372036854775807 1174 1048576 14676 81 386 1
2026-08-15T19:30:20Z 3.17 203 350 1903 9223372036854775807 1191 1048576 14675 84 389 1
2026-08-15T19:30:25Z 3.08 203 350 1915 9223372036854775807 1194 1048576 14674 84 387 1
2026-08-15T19:30:30Z 3.15 204 351 1942 9223372036854775807 1212 1048576 14670 85 269 3
2026-08-15T19:30:35Z 3.06 205 352 1942 9223372036854775807 1223 1048576 14664 85 271 3
2026-08-15T19:30:40Z 3.05 203 350 1915 9223372036854775807 1244 1048576 14670 84 272 1
2026-08-15T19:30:45Z 3.13 203 350 1915 9223372036854775807 1244 1048576 14674 84 143 1
2026-08-15T19:30:50Z 3.20 203 350 1915 9223372036854775807 1262 1048576 14674 84 146 1
2026-08-15T19:30:55Z 3.18 203 350 1915 9223372036854775807 1263 1048576 14676 84 144 1
2026-08-15T19:31:00Z 3.25 202 349 1924 9223372036854775807 1283 1048576 14670 87 147 1
2026-08-15T19:31:05Z 3.15 204 351 1928 9223372036854775807 629 1048576 14671 87 28 1
2026-08-15T19:31:10Z 3.06 204 351 1928 9223372036854775807 629 1048576 14671 87 22 1
2026-08-15T19:31:15Z 3.29 206 353 1954 9223372036854775807 651 1048576 14669 93 25 1
2026-08-15T19:31:20Z 3.27 206 353 1954 9223372036854775807 651 1048576 14669 93 25 1
2026-08-15T19:31:25Z 3.25 208 355 1981 9223372036854775807 675 1048576 14664 94 24 3
2026-08-15T19:31:30Z 3.31 206 353 1954 9223372036854775807 685 1048576 14665 93 24 1
2026-08-15T19:31:35Z 3.52 204 351 1954 9223372036854775807 702 1048576 14666 93 24 1
2026-08-15T19:31:40Z 3.48 204 351 1954 9223372036854775807 702 1048576 14666 93 23 1
2026-08-15T19:31:45Z 3.44 204 351 1954 9223372036854775807 720 1048576 14666 93 24 1
2026-08-15T19:31:50Z 3.33 204 351 1954 9223372036854775807 720 1048576 14667 93 21 1
2026-08-15T19:31:55Z 3.30 206 353 1980 9223372036854775807 761 1048576 14665 99 27 1
2026-08-15T19:32:00Z 3.28 206 353 1980 9223372036854775807 763 1048576 14668 99 27 1
2026-08-15T19:32:06Z 3.25 206 353 1980 9223372036854775807 162 1048576 14665 99 22 1
2026-08-15T19:32:11Z 3.15 206 353 1980 9223372036854775807 162 1048576 14662 99 22 1
2026-08-15T19:32:16Z 3.38 208 355 2007 9223372036854775807 181 1048576 14662 100 20 3
2026-08-15T19:32:21Z 3.35 209 356 2007 9223372036854775807 192 1048576 14658 100 23 3
2026-08-15T19:32:26Z 3.48 206 353 1980 9223372036854775807 212 1048576 14662 99 22 1
2026-08-15T19:32:31Z 3.36 206 353 1980 9223372036854775807 212 1048576 14664 99 20 1
2026-08-15T19:32:36Z 3.25 206 353 1980 9223372036854775807 230 1048576 14666 99 17 1
2026-08-15T19:32:41Z 3.15 206 353 1980 9223372036854775807 230 1048576 14665 99 17 1
2026-08-15T19:32:46Z 3.54 204 351 1976 9223372036854775807 249 1048576 14661 99 17 1
2026-08-15T19:32:51Z 3.50 206 353 1980 9223372036854775807 267 1048576 14659 99 18 1
2026-08-15T19:32:56Z 3.38 206 353 1980 9223372036854775807 267 1048576 14653 99 12 1
2026-08-15T19:33:01Z 3.27 206 353 1980 9223372036854775807 285 1048576 14652 99 13 1
2026-08-15T19:33:06Z 3.17 206 353 1980 9223372036854775807 128 1048576 14653 99 13 1
2026-08-15T19:33:11Z 3.15 208 355 2025 9223372036854775807 153 1048576 14649 100 17 3
2026-08-15T19:33:16Z 3.06 204 351 1980 9223372036854775807 159 1048576 14654 99 16 1
2026-08-15T19:33:21Z 2.97 204 351 1980 9223372036854775807 177 1048576 14651 99 17 1
2026-08-15T19:33:26Z 2.90 204 351 1980 9223372036854775807 177 1048576 14648 99 17 1
2026-08-15T19:33:31Z 2.82 204 351 1980 9223372036854775807 194 1048576 14651 99 17 1
2026-08-15T19:33:36Z 2.76 204 351 1980 9223372036854775807 195 1048576 14651 99 17 1
2026-08-15T19:33:41Z 2.70 202 349 1976 9223372036854775807 214 1048576 14650 99 19 1
2026-08-15T19:33:46Z 2.64 204 351 1980 9223372036854775807 231 1048576 14658 99 20 1
2026-08-15T19:33:51Z 2.59 204 351 1980 9223372036854775807 231 1048576 14663 99 16 1
2026-08-15T19:33:56Z 2.54 204 351 1980 9223372036854775807 249 1048576 14667 99 17 1
2026-08-15T19:34:01Z 2.50 208 355 2039 9223372036854775807 271 1048576 14668 106 17 3
2026-08-15T19:34:07Z 2.46 208 355 2033 9223372036854775807 126 1048576 14665 106 17 3
2026-08-15T19:34:12Z 2.42 208 355 2033 9223372036854775807 144 1048576 14665 106 16 3
2026-08-15T19:34:17Z 2.39 208 356 2033 9223372036854775807 144 1048576 14665 106 13 3
2026-08-15T19:34:22Z 2.36 210 358 2057 9223372036854775807 165 1048576 14663 112 10 3
2026-08-15T19:34:27Z 2.33 210 358 2059 9223372036854775807 166 1048576 14657 112 10 3
2026-08-15T19:34:32Z 2.30 208 356 2055 9223372036854775807 184 1048576 14648 112 12 3
2026-08-15T19:34:37Z 2.28 210 357 2059 9223372036854775807 201 1048576 14657 112 13 3
2026-08-15T19:34:42Z 2.25 210 357 2059 9223372036854775807 202 1048576 14654 112 13 3
2026-08-15T19:34:47Z 2.23 210 357 2059 9223372036854775807 219 1048576 14653 112 10 3
2026-08-15T19:34:52Z 2.21 210 357 2059 9223372036854775807 219 1048576 14648 112 10 3
2026-08-15T19:34:57Z 2.20 211 358 2072 9223372036854775807 238 1048576 14646 115 10 3
2026-08-15T19:35:02Z 2.18 211 358 2072 9223372036854775807 239 1048576 14647 115 10 3
2026-08-15T19:35:07Z 2.17 211 358 2072 9223372036854775807 119 1048576 14645 115 10 3
2026-08-15T19:35:12Z 2.15 211 358 2072 9223372036854775807 119 1048576 14647 115 10 3
2026-08-15T19:35:17Z 2.14 211 358 2072 9223372036854775807 137 1048576 14646 115 10 3
2026-08-15T19:35:22Z 2.13 211 358 2073 9223372036854775807 143 1048576 14647 116 11 3
2026-08-15T19:35:27Z 2.12 182 336 1662 9223372036854775807 146 1048576 14717 3 71 3
2026-08-15T19:35:32Z 1.95 199 362 1878 9223372036854775807 230 1048576 14692 83 106 3
2026-08-15T19:35:37Z 4.48 203 366 1904 9223372036854775807 255 1048576 14686 89 112 3
2026-08-15T19:35:42Z 5.81 203 366 1904 9223372036854775807 255 1048576 14686 89 112 3
2026-08-15T19:35:47Z 7.18 204 368 1915 9223372036854775807 277 1048576 14683 92 124 3
2026-08-15T19:35:52Z 8.21 204 369 1914 9223372036854775807 277 1048576 14681 92 123 3
2026-08-15T19:35:58Z 9.79 205 370 1936 9223372036854775807 302 1048576 14677 98 131 3
2026-08-15T19:36:03Z 10.69 205 371 1954 9223372036854775807 307 1048576 14672 98 132 3
2026-08-15T19:36:08Z 11.68 203 369 1909 9223372036854775807 330 1048576 14668 97 139 1
2026-08-15T19:36:13Z 12.02 204 371 1909 9223372036854775807 228 1048576 14665 97 138 1
2026-08-15T19:36:18Z 12.34 205 371 1919 9223372036854775807 250 1048576 14666 100 145 1
2026-08-15T19:36:23Z 13.76 205 371 1918 9223372036854775807 251 1048576 14664 99 144 1
2026-08-15T19:36:28Z 14.34 205 371 1918 9223372036854775807 287 1048576 14663 99 157 1
2026-08-15T19:36:33Z 14.95 205 371 1918 9223372036854775807 287 1048576 14663 99 61 1
2026-08-15T19:36:38Z 15.60 205 371 1918 9223372036854775807 305 1048576 14661 99 58 1
2026-08-15T19:36:43Z 16.03 205 371 1918 9223372036854775807 305 1048576 14661 99 58 1
2026-08-15T19:36:48Z 16.51 206 372 1929 9223372036854775807 326 1048576 14658 102 54 1
2026-08-15T19:36:53Z 17.19 208 374 1975 9223372036854775807 331 1048576 14655 103 54 3
2026-08-15T19:36:58Z 17.41 208 374 1975 9223372036854775807 359 1048576 14653 103 53 3
2026-08-15T19:37:03Z 17.30 206 372 1929 9223372036854775807 359 1048576 14654 102 53 1
2026-08-15T19:37:09Z 17.92 205 372 1929 9223372036854775807 377 1048576 14653 102 52 1
2026-08-15T19:37:14Z 18.32 206 372 1929 9223372036854775807 284 1048576 14654 102 52 1
2026-08-15T19:37:19Z 18.78 204 370 1925 9223372036854775807 306 1048576 14645 102 52 1
2026-08-15T19:37:24Z 18.24 206 372 1929 9223372036854775807 320 1048576 14615 102 57 1
2026-08-15T19:37:29Z 17.74 206 372 1929 9223372036854775807 321 1048576 14593 102 50 1
2026-08-15T19:37:34Z 17.12 206 372 1929 9223372036854775807 337 1048576 14574 102 49 1
2026-08-15T19:37:39Z 16.15 203 370 1929 9223372036854775807 338 1048576 14565 102 42 1
2026-08-15T19:37:44Z 16.29 206 372 1956 9223372036854775807 356 1048576 14554 103 48 3
2026-08-15T19:37:49Z 16.83 207 373 1975 9223372036854775807 363 1048576 14546 103 50 3
2026-08-15T19:37:54Z 16.68 205 371 1929 9223372036854775807 386 1048576 14544 102 51 1
2026-08-15T19:37:59Z 16.23 204 371 1929 9223372036854775807 387 1048576 14553 102 43 1
2026-08-15T19:38:04Z 15.73 205 370 1929 9223372036854775807 403 1048576 14544 102 47 1
2026-08-15T19:38:09Z 15.75 205 370 1929 9223372036854775807 403 1048576 14541 102 47 1
2026-08-15T19:38:14Z 15.29 204 370 1936 9223372036854775807 210 1048576 14570 105 46 1
2026-08-15T19:38:19Z 14.87 206 372 1940 9223372036854775807 227 1048576 14607 105 39 1
2026-08-15T19:38:24Z 14.48 206 372 1940 9223372036854775807 228 1048576 14577 105 34 1
2026-08-15T19:38:29Z 14.36 205 372 1940 9223372036854775807 246 1048576 14555 105 36 1
2026-08-15T19:38:35Z 14.49 206 372 1940 9223372036854775807 246 1048576 14561 105 36 1
2026-08-15T19:38:40Z 13.89 207 374 1986 9223372036854775807 267 1048576 14542 106 32 3
2026-08-15T19:38:45Z 13.82 209 375 1986 9223372036854775807 280 1048576 14545 106 28 3
2026-08-15T19:38:50Z 13.59 207 373 1940 9223372036854775807 297 1048576 14544 105 29 1
2026-08-15T19:38:55Z 13.46 206 373 1940 9223372036854775807 297 1048576 14546 105 20 1
2026-08-15T19:39:00Z 13.83 207 373 1940 9223372036854775807 315 1048576 14543 105 22 1
2026-08-15T19:39:05Z 13.60 207 373 1940 9223372036854775807 315 1048576 14531 105 18 1
2026-08-15T19:39:10Z 13.15 207 373 1940 9223372036854775807 351 1048576 14523 105 25 1
2026-08-15T19:39:15Z 13.38 207 373 1940 9223372036854775807 175 1048576 14528 105 19 1
2026-08-15T19:39:20Z 12.87 207 373 1940 9223372036854775807 190 1048576 14525 105 20 1
2026-08-15T19:39:25Z 13.12 207 373 1940 9223372036854775807 190 1048576 14530 105 20 1
2026-08-15T19:39:30Z 13.11 207 373 1940 9223372036854775807 208 1048576 14540 106 20 3
2026-08-15T19:39:35Z 12.78 208 375 1986 9223372036854775807 219 1048576 14548 106 22 3
2026-08-15T19:39:40Z 12.88 208 374 1986 9223372036854775807 240 1048576 14548 106 22 3
2026-08-15T19:39:45Z 12.89 208 374 1940 9223372036854775807 240 1048576 14555 105 17 1
2026-08-15T19:39:50Z 13.06 208 374 1940 9223372036854775807 258 1048576 14550 105 18 1
2026-08-15T19:39:56Z 12.81 208 374 1940 9223372036854775807 258 1048576 14549 105 18 1
2026-08-15T19:40:01Z 12.59 206 372 1936 9223372036854775807 277 1048576 14527 105 20 1
2026-08-15T19:40:06Z 12.78 207 374 1940 9223372036854775807 295 1048576 14522 105 19 1
2026-08-15T19:40:11Z 13.04 208 374 1940 9223372036854775807 295 1048576 14515 105 15 1
2026-08-15T19:40:16Z 12.87 207 374 1940 9223372036854775807 131 1048576 14501 105 16 1
2026-08-15T19:40:21Z 13.61 208 374 1940 9223372036854775807 132 1048576 14493 105 16 1
2026-08-15T19:40:26Z 13.48 208 374 1940 9223372036854775807 150 1048576 14491 105 14 1
2026-08-15T19:40:31Z 13.44 209 376 1986 9223372036854775807 158 1048576 14486 106 15 3
2026-08-15T19:40:36Z 13.40 208 374 1940 9223372036854775807 182 1048576 14487 105 17 1
2026-08-15T19:40:41Z 13.13 208 374 1940 9223372036854775807 183 1048576 14487 105 16 1
2026-08-15T19:40:46Z 13.28 208 373 1940 9223372036854775807 200 1048576 14491 105 17 1
2026-08-15T19:40:51Z 12.94 206 373 1940 9223372036854775807 200 1048576 14499 105 16 1
2026-08-15T19:40:56Z 11.90 242 389 2315 9223372036854775807 323 1048576 14446 181 64 1
2026-08-15T19:41:01Z 10.95 242 389 2315 9223372036854775807 323 1048576 14460 181 61 1
2026-08-15T19:41:06Z 10.23 245 396 2391 9223372036854775807 359 1048576 14498 213 65 1
2026-08-15T19:41:11Z 9.89 245 396 2391 9223372036854775807 360 1048576 14515 213 65 1
2026-08-15T19:41:16Z 9.42 245 396 2391 9223372036854775807 251 1048576 14516 213 68 1
2026-08-15T19:41:21Z 9.31 247 398 2437 9223372036854775807 255 1048576 14513 214 71 3
2026-08-15T19:41:27Z 9.04 248 400 2443 9223372036854775807 283 1048576 14512 214 81 2
2026-08-15T19:41:32Z 8.64 244 395 2390 9223372036854775807 283 1048576 14515 213 77 1
2026-08-15T19:41:37Z 8.35 244 395 2390 9223372036854775807 301 1048576 14519 213 80 1
2026-08-15T19:41:42Z 8.00 244 395 2390 9223372036854775807 302 1048576 14520 213 80 1
2026-08-15T19:41:47Z 7.52 244 395 2390 9223372036854775807 319 1048576 14523 213 84 1
2026-08-15T19:41:52Z 7.48 244 395 2390 9223372036854775807 319 1048576 14524 213 84 1
2026-08-15T19:41:57Z 7.12 242 393 2386 9223372036854775807 337 1048576 14528 213 42 1
2026-08-15T19:42:02Z 6.79 244 395 2390 9223372036854775807 355 1048576 14531 213 47 1
2026-08-15T19:42:07Z 7.04 244 395 2390 9223372036854775807 355 1048576 14534 213 44 1
2026-08-15T19:42:12Z 6.88 244 395 2390 9223372036854775807 369 1048576 14532 213 47 1
2026-08-15T19:42:17Z 6.57 246 397 2437 9223372036854775807 277 1048576 14522 214 50 3
2026-08-15T19:42:22Z 6.20 245 396 2395 9223372036854775807 315 1048576 14524 213 62 1
2026-08-15T19:42:27Z 5.87 245 396 2395 9223372036854775807 323 1048576 14526 213 57 1
2026-08-15T19:42:32Z 5.80 245 396 2395 9223372036854775807 347 1048576 14529 213 61 1
2026-08-15T19:42:37Z 5.65 245 396 2395 9223372036854775807 347 1048576 14529 213 55 1
2026-08-15T19:42:42Z 5.36 245 396 2395 9223372036854775807 365 1048576 14529 213 60 1
2026-08-15T19:42:47Z 5.09 245 396 2395 9223372036854775807 367 1048576 14528 213 55 1
2026-08-15T19:42:52Z 4.92 245 396 2397 9223372036854775807 401 1048576 14523 213 74 1
2026-08-15T19:42:57Z 4.69 245 396 2399 9223372036854775807 401 1048576 14519 213 74 1
2026-08-15T19:43:02Z 4.47 244 395 2399 9223372036854775807 419 1048576 14517 213 71 1
2026-08-15T19:43:07Z 4.27 246 397 2426 9223372036854775807 420 1048576 14514 214 71 3
2026-08-15T19:43:13Z 4.09 246 397 2426 9223372036854775807 445 1048576 14513 214 81 3
2026-08-15T19:43:18Z 4.08 244 395 2399 9223372036854775807 448 1048576 14519 213 81 1
2026-08-15T19:43:23Z 3.92 244 395 2399 9223372036854775807 312 1048576 14520 213 72 1
2026-08-15T19:43:28Z 4.00 244 395 2399 9223372036854775807 312 1048576 14520 213 69 1
2026-08-15T19:43:33Z 3.84 244 395 2399 9223372036854775807 329 1048576 14519 213 65 1
2026-08-15T19:43:38Z 3.70 244 395 2399 9223372036854775807 330 1048576 14519 213 65 1
2026-08-15T19:43:43Z 3.56 242 393 2395 9223372036854775807 349 1048576 14517 213 73 1
2026-08-15T19:43:48Z 3.43 244 395 2399 9223372036854775807 366 1048576 14525 213 86 1
2026-08-15T19:43:53Z 3.32 244 395 2399 9223372036854775807 367 1048576 14533 213 77 1
2026-08-15T19:43:58Z 3.29 244 395 2401 9223372036854775807 384 1048576 14530 213 82 1
2026-08-15T19:44:03Z 3.19 246 397 2428 9223372036854775807 391 1048576 14502 214 86 3
2026-08-15T19:44:08Z 3.33 245 396 2447 9223372036854775807 418 1048576 14514 214 97 3
2026-08-15T19:44:13Z 3.23 244 395 2401 9223372036854775807 418 1048576 14525 213 91 1
2026-08-15T19:44:18Z 3.21 244 396 2401 9223372036854775807 435 1048576 14522 213 91 1
2026-08-15T19:44:23Z 3.11 244 396 2401 9223372036854775807 323 1048576 14526 213 91 1
2026-08-15T19:44:28Z 3.10 244 396 2403 9223372036854775807 340 1048576 14529 213 95 1
2026-08-15T19:44:33Z 3.01 244 395 2403 9223372036854775807 340 1048576 14526 213 92 1
2026-08-15T19:44:38Z 2.93 244 395 2403 9223372036854775807 376 1048576 14521 213 124 1
2026-08-15T19:44:43Z 2.86 244 395 2403 9223372036854775807 377 1048576 14522 213 124 1
2026-08-15T19:44:48Z 2.79 244 395 2403 9223372036854775807 394 1048576 14521 213 111 1
2026-08-15T19:44:53Z 2.73 244 395 2403 9223372036854775807 396 1048576 14521 213 111 1
2026-08-15T19:44:58Z 2.67 246 397 2430 9223372036854775807 419 1048576 14520 214 103 3
2026-08-15T19:45:03Z 2.61 250 401 2492 9223372036854775807 428 1048576 14490 214 108 2
2026-08-15T19:45:09Z 2.56 244 395 2403 9223372036854775807 444 1048576 14502 213 102 1
2026-08-15T19:45:14Z 2.52 243 394 2403 9223372036854775807 445 1048576 14506 213 98 1
2026-08-15T19:45:19Z 2.48 243 394 2403 9223372036854775807 462 1048576 14512 213 99 1
2026-08-15T19:45:24Z 2.44 243 394 2403 9223372036854775807 337 1048576 14509 213 99 1
2026-08-15T19:45:29Z 2.40 241 392 2401 9223372036854775807 356 1048576 14505 213 101 1
2026-08-15T19:45:34Z 2.37 243 394 2405 9223372036854775807 373 1048576 14505 213 111 1
2026-08-15T19:45:39Z 2.34 243 394 2405 9223372036854775807 373 1048576 14507 213 94 1
2026-08-15T19:45:44Z 2.31 243 394 2405 9223372036854775807 388 1048576 14506 213 93 1
2026-08-15T19:45:49Z 2.29 243 394 2405 9223372036854775807 388 1048576 14504 213 93 1
2026-08-15T19:45:54Z 2.26 245 396 2451 9223372036854775807 412 1048576 14504 214 96 3
2026-08-15T19:45:59Z 2.24 205 356 2109 9223372036854775807 420 1048576 14550 99 171 1
2026-08-15T19:46:04Z 2.22 205 356 2063 9223372036854775807 442 1048576 14553 99 182 1
2026-08-15T19:46:09Z 2.21 205 356 2063 9223372036854775807 442 1048576 14551 99 178 1
2026-08-15T19:46:14Z 2.19 205 356 2063 9223372036854775807 459 1048576 14554 99 182 1
2026-08-15T19:46:19Z 2.17 205 356 2063 9223372036854775807 460 1048576 14555 99 168 1
2026-08-15T19:46:24Z 2.00 174 317 1594 9223372036854775807 338 1048576 14715 1 224 1
2026-08-15T19:46:29Z 1.84 174 317 1594 9223372036854775807 338 1048576 14715 1 224 1
2026-08-15T19:46:34Z 1.69 175 318 1494 9223372036854775807 339 1048576 14721 1 207 1
2026-08-15T19:46:39Z 1.56 175 318 1494 9223372036854775807 339 1048576 14721 1 197 1
2026-08-15T19:46:44Z 1.43 175 318 1494 9223372036854775807 339 1048576 14721 1 183 1
2026-08-15T19:46:49Z 1.32 177 320 1521 9223372036854775807 341 1048576 14720 2 183 3
